,Ngày,Thay đổi,KL giao dịch ròng,GT giao dịch ròng,KL mua,GT mua,KL bán,GT bán,Room còn lại,Đang sở hữu
3981,2010-10-12,71.5(-0.69 %),42740,3.06,54090,3.87,11350,0.81,13023905,42.25%
3984,2010-10-11,72(-1.37 %),26070,1.88,86480,6.25,60410,4.37,13066645,42.23%
3985,2010-10-08,73(-0.68 %),59030,4.31,178970,13.09,119940,8.77,13092715,42.22%
3986,2010-10-07,73.5(1.38 %),217770,15.93,419130,30.7,201360,14.78,13151745,42.18%
3987,2010-10-06,72.5(0.69 %),111680,8.06,228620,16.49,116940,8.43,13369515,42.07%
3988,2010-10-05,72(1.41 %),169200,12.04,297500,21.15,128300,9.11,13481195,42.01%
3989,2010-10-04,71(0.00 %),111150,7.86,215190,15.21,104040,7.35,13650395,41.93%
3990,2010-10-01,71(0.00 %),58790,4.18,181270,12.84,122480,8.66,13761545,41.87%
3991,2010-09-30,71(0.71 %),107240,7.63,246550,17.55,139310,9.91,13820335,41.84%
3992,2010-09-29,70.5(-0.70 %),520,0.04,154000,10.89,153480,10.85,13927575,41.78%
3993,2010-09-28,71(1.43 %),54330,3.86,168850,11.98,114520,8.12,13928095,41.78%
3994,2010-09-27,70(-0.71 %),-21730,-1.53,83470,5.86,105200,7.39,13982425,41.75%
3995,2010-09-24,70.5(-1.40 %),-12870,-0.91,61200,4.32,74070,5.23,13960695,41.77%
3996,2010-09-23,71.5(0.00 %),137920,9.86,230720,16.5,92800,6.64,13947825,41.77%
3997,2010-09-22,71.5(-0.69 %),86260,6.17,166900,11.94,80640,5.77,14085745,41.7%
3998,2010-09-21,72(-1.37 %),32830,2.39,115980,8.38,83150,6,14172005,41.66%
3999,2010-09-20,73(-0.68 %),30950,2.26,31360,2.29,410,0.03,14204835,41.64%
4000,2010-09-17,73.5(2.08 %),46860,3.41,121850,8.87,74990,5.46,14235785,41.62%
4001,2010-09-16,72(-1.37 %),55080,4,89430,6.5,34350,2.5,14282645,41.6%
4002,2010-09-15,73(0.00 %),28960,2.12,93110,6.79,64150,4.67,14337725,41.57%
4003,2010-09-14,73(0.00 %),5490,0.4,18680,1.36,13190,0.96,14366685,41.56%
4006,2010-09-13,73(0.69 %),59020,4.29,66500,4.84,7480,0.55,14372175,41.55%
4007,2010-09-10,72.5(-1.36 %),74550,5.42,163638,11.75,89088,6.32,14431195,41.52%
4008,2010-09-09,73.5(1.38 %),90690,6.64,95330,6.98,4640,0.34,14505745,41.48%
4009,2010-09-08,72.5(-0.68 %),12370,0.89,149530,10.83,137160,9.93,14596435,41.44%
4010,2010-09-07,73(-1.35 %),30850,2.27,202370,14.86,171520,12.59,14608805,41.43%
4011,2010-09-06,74(-0.67 %),362690,27.51,424170,32.19,61480,4.67,14639655,41.22%
4012,2010-09-01,74.5(-0.67 %),-133470,-9.57,104420,7.6,237890,17.17,15002345,41.19%
4013,2010-08-31,75(4.17 %),503040,37.18,578120,42.7,75080,5.52,14868875,41.26%
4014,2010-08-30,72(2.86 %),-86150,-6.23,41540,3,127690,9.23,15371915,41%
4015,2010-08-27,70(0.00 %),-9520,-0.67,31360,2.19,40880,2.86,15285765,41.05%
4016,2010-08-26,70(0.72 %),-23610,-1.65,95610,6.68,119220,8.33,15276245,41.05%
4017,2010-08-25,69.5(-0.71 %),-41040,-2.75,73670,5.13,114710,7.88,15252635,41.06%
4018,2010-08-24,70(-4.11 %),123860,8.69,154760,10.86,30900,2.18,15211595,41.09%
4019,2010-08-23,73(-2.67 %),54790,4.04,103000,7.59,48210,3.55,15335455,41.02%
4020,2010-08-20,75(4.17 %),99970,7.48,109130,8.14,9160,0.67,15390245,40.99%
4021,2010-08-19,72(-0.69 %),38530,2.78,74500,5.36,35970,2.59,15490215,40.94%
4022,2010-08-18,72.5(-3.33 %),29310,2.15,47090,3.45,17780,1.31,15528745,40.92%
4023,2010-08-17,75(2.04 %),81880,6.07,127310,9.44,45430,3.37,15558055,40.91%
4024,2010-08-16,73.5(3.52 %),-31510,-2.25,48120,3.44,79630,5.69,15639935,40.86%
4025,2010-08-13,71(0.00 %),-40820,-2.88,24860,1.75,65680,4.63,15608425,40.37%
4028,2010-08-12,71(-4.05 %),44070,3.24,91530,6.66,47460,3.41,14820526,41.21%
4029,2010-08-11,74(1.37 %),3880,0.29,3880,0.29,0,0,15331575,41.02%
4030,2010-08-10,74(-1.33 %),-77630,-5.71,43330,3.2,120960,8.91,14868476,41.18%
4031,2010-08-09,75(-2.60 %),-54640,-4.1,47490,3.59,102130,7.69,14790846,41.22%
4032,2010-08-06,77(-2.53 %),-153650,-11.75,77320,5.95,230970,17.7,14736206,41.25%
4033,2010-08-05,79(4.64 %),224180,17.6,268570,21.08,44390,3.48,14582556,41.33%
4034,2010-08-04,75.5(-3.21 %),-36000,-2.71,103470,7.83,139470,10.54,14806736,41.22%
4035,2010-08-03,78(1.96 %),257360,20.46,339780,26.93,82420,6.47,14770736,41.23%
4036,2010-08-02,76.5(-0.65 %),5690,0.4,60480,4.6,54790,4.2,15028096,41.1%
4037,2010-07-30,77(3.36 %),408180,31.59,516920,39.89,108740,8.31,15033786,41.1%
4038,2010-07-29,74.5(4.93 %),433060,32.08,587020,43.31,153960,11.23,15441966,40.88%
4039,2010-07-28,71(-2.07 %),-33100,-2.35,116030,8.24,149130,10.6,15875026,40.65%
4040,2010-07-27,72.5(4.32 %),504490,36.4,646850,46.67,142360,10.27,15841926,40.67%
4041,2010-07-26,69.5(-1.42 %),6880,0.49,49500,3.46,42620,2.97,16346416,40.41%
4042,2010-07-23,70.5(0.71 %),102310,7.18,154490,10.84,52180,3.66,16353296,40.4%
4043,2010-07-22,70(0.72 %),461840,32.33,490900,34.36,29060,2.03,16455606,40.35%
4044,2010-07-21,69.5(-0.71 %),37380,2.6,116240,8.05,78860,5.46,16917446,40.11%
4045,2010-07-20,70(0.00 %),110440,7.7,121650,8.49,11210,0.78,16954826,40.09%
4046,2010-07-19,70(0.72 %),107670,7.49,112120,7.8,4450,0.31,17065266,40.03%
4047,2010-07-16,69.5(0.00 %),27990,1.94,49090,3.41,21100,1.47,17172936,39.97%
4050,2010-07-15,69.5(1.46 %),70710,4.89,139280,9.61,68570,4.72,17200926,39.96%
4051,2010-07-14,68.5(-1.44 %),-12280,-0.84,9900,0.68,22180,1.52,17271636,39.92%
4052,2010-07-13,69.5(1.46 %),376650,26.21,526200,36.6,149550,10.4,17259356,39.93%
4053,2010-07-12,68.5(-0.72 %),10370,0.7,35980,2.45,25610,1.74,17636006,27.48%
4054,2010-07-09,69(-0.72 %),18570,1.28,25800,1.78,7230,0.5,11896889,40.66%
4055,2010-07-08,69.5(2.96 %),123880,8.6,159040,11.02,35160,2.42,11915459,40.65%
4056,2010-07-07,67.5(-0.74 %),39880,2.73,91700,6.25,51820,3.53,12039339,40.56%
4057,2010-07-06,68(-0.73 %),133330,9.14,239650,16.41,106320,7.27,12079219,40.53%
4058,2010-07-05,68.5(0.74 %),-7560,-0.52,124390,8.52,131950,9.04,12212549,40.44%
4059,2010-07-02,68(-2.86 %),-23930,-1.62,71850,4.92,95780,6.54,12204989,40.44%
4060,2010-07-01,70(1.45 %),159000,11.02,273840,19.01,114840,7.98,12181059,40.46%
4061,2010-06-30,69(-0.72 %),37550,2.59,99390,6.85,61840,4.26,12340059,40.35%
4062,2010-06-29,69.5(2.21 %),474450,33.09,668680,46.62,194230,13.53,12377609,40.32%
4063,2010-06-28,68(-0.73 %),4060,0.28,39250,2.67,35190,2.39,12852059,39.99%
4064,2010-06-25,68.5(-1.44 %),46420,3.2,97850,6.73,51430,3.53,12856119,39.99%
4065,2010-06-24,69.5(2.96 %),139000,9.68,295820,20.58,156820,10.9,12902539,39.96%
4066,2010-06-23,67.5(-3.57 %),-18800,-1.28,55600,3.81,74400,5.09,13041539,39.86%
4067,2010-06-22,70(1.45 %),184640,12.81,260690,18.1,76050,5.29,13022739,39.87%
4068,2010-06-21,69(2.22 %),36080,2.48,177280,12.17,141200,9.69,13207379,39.74%
4069,2010-06-18,67.5(-1.46 %),66480,4.56,159680,10.92,93200,6.35,12956259,39.92%
4072,2010-06-17,68.5(1.48 %),168880,11.52,347408,23.42,178528,11.9,13243459,39.72%
4073,2010-06-16,67.5(1.50 %),35360,2.37,57250,3.84,21890,1.47,13412339,39.6%
4074,2010-06-15,66.5(-2.92 %),-13710,-0.91,63350,4.24,77060,5.15,13447699,39.57%
4075,2010-06-14,68.5(2.24 %),45000,3.06,168030,11.44,123030,8.37,13433989,39.58%
4076,2010-06-11,67(0.75 %),41600,2.79,205457,13.31,163857,10.51,13478989,39.55%
4077,2010-06-10,66.5(0.76 %),75350,5.03,112350,7.51,37000,2.47,13520589,39.52%
4078,2010-06-09,66(1.54 %),72500,4.79,320180,21.14,247680,16.35,13595939,39.47%
4079,2010-06-08,65(0.78 %),44950,2.9,122360,7.91,77410,5.01,13668439,39.42%
4080,2010-06-07,64.5(-3.73 %),-23890,-1.54,123940,8.09,147830,9.64,13713389,39.39%
4081,2010-06-04,67(0.75 %),115830,7.76,171280,11.48,55450,3.72,13689499,39.4%
4082,2010-06-03,66.5(0.76 %),162380,10.79,282380,18.77,120000,7.98,13805329,39.32%
4083,2010-06-02,66(0.00 %),111240,7.35,268480,17.7,157240,10.35,13967709,39.21%
4084,2010-06-01,66(1.54 %),90440,5.9,183690,12.02,93250,6.12,14078949,39.13%
4085,2010-05-31,65(-1.52 %),71820,4.7,107960,7.06,36140,2.36,14169389,39.07%
4086,2010-05-28,66(0.76 %),-38510,-2.55,83090,5.51,121600,8.06,14241209,39.02%
4087,2010-05-27,65.5(1.55 %),-40070,-2.58,138500,8.93,178570,11.5,14202699,39.04%
4088,2010-05-26,64.5(0.00 %),-43660,-2.82,65120,4.23,108780,7.06,14162629,39.07%
4089,2010-05-25,64.5(4.88 %),103320,6.62,134980,8.65,31660,2.03,14118969,39.1%
4090,2010-05-24,61.5(4.24 %),10610,0.66,28820,1.77,18210,1.11,14222289,39.03%
4091,2010-05-21,59(-4.07 %),-55300,-3.32,37040,2.21,92340,5.53,14232899,39.02%
4094,2010-05-20,61.5(3.36 %),22200,1.35,24300,1.48,2100,0.13,14177599,39.06%
4095,2010-05-19,59.5(-2.46 %),-165580,-9.88,15100,0.9,180680,10.78,14199799,39.05%
4096,2010-05-18,61(0.00 %),-139800,-8.46,12350,0.75,152150,9.22,14034219,39.16%
4097,2010-05-17,61(-3.94 %),-63080,-3.87,13020,0.82,76100,4.69,13894419,39.26%
4098,2010-05-14,63.5(0.00 %),-6380,-0.4,12080,0.77,18460,1.18,13831339,39.3%
4099,2010-05-13,63.5(1.60 %),32100,2.02,32590,2.05,490,0.03,13824959,39.31%
4100,2010-05-12,62.5(-2.34 %),-30050,-1.9,21870,1.4,51920,3.29,13857059,39.29%
4101,2010-05-11,64(0.00 %),-32690,-2.12,24200,1.59,56890,3.71,13827009,39.31%
4102,2010-05-10,85.5(-1.16 %),-188000,-15.99,22520,1.93,210520,17.92,13794319,39.33%
4103,2010-05-07,86.5(-1.14 %),-3090,-0.27,1789390,149.45,1792480,149.72,13606319,39.46%
4104,2010-05-06,87.5(-1.69 %),-246440,-21.64,6870,0.6,253310,22.24,13603229,39.46%
4105,2010-05-05,89(0.56 %),-172890,-15.29,26740,2.36,199630,17.65,13356789,39.64%
4106,2010-05-04,88.5(0.57 %),-11130,-0.99,19160,1.71,30290,2.7,13183899,39.76%
4107,2010-04-28,88.5(0.00 %),-65490,-5.77,13890,1.22,79380,6.99,13172769,39.77%
4108,2010-04-27,88.5(0.00 %),-125310,-11.11,47650,4.22,172960,15.33,13107279,39.81%
4109,2010-04-26,88.5(0.57 %),109540,9.68,230050,20.34,120510,10.66,12981969,39.9%
4110,2010-04-22,88(2.33 %),-44350,-3.89,65520,5.69,109870,9.58,13091509,39.82%
4111,2010-04-21,86(0.00 %),-74810,-6.42,30340,2.61,105150,9.03,13047159,39.85%
4112,2010-04-20,86(0.00 %),-50220,-4.3,600,0.05,50820,4.35,12972349,39.91%
4113,2010-04-19,0(0.00 %),-136770,-11.8,2220,0.19,138990,11.99,12922129,39.94%
4116,2010-04-16,87(-0.57 %),-26930,-2.35,33300,2.91,60230,5.25,12785359,40.04%
4117,2010-04-15,87.5(0.00 %),78890,6.9,125740,11.01,46850,4.11,12758429,40.06%
4118,2010-04-14,87.5(0.57 %),-14650,-1.29,13250,1.15,27900,2.44,12837319,40%
4119,2010-04-13,87(0.00 %),-3890,-0.34,122070,10.62,125960,10.96,12822669,40.01%
4120,2010-04-12,87(1.16 %),-11770,-1.03,14740,1.28,26510,2.31,12818779,40.01%
4121,2010-04-09,86(0.00 %),-3890,-0.34,18710,1.61,22600,1.94,12807009,40.02%
4122,2010-04-08,86(-0.58 %),-55650,-4.8,35700,3.08,91350,7.88,12803119,40.02%
4123,2010-04-07,86.5(0.58 %),-31620,-2.73,17990,1.55,49610,4.28,12747469,40.06%
4124,2010-04-06,86(0.00 %),-220,0,61560,5.34,61780,5.33,12715849,40.09%
4125,2010-04-05,86(0.00 %),45500,3.93,67590,5.84,22090,1.91,12715629,40.09%
4126,2010-04-02,86(1.18 %),-6250,-0.54,68840,5.91,75090,6.45,12761129,40.05%
4127,2010-04-01,85(1.80 %),84190,7.09,212210,17.93,128020,10.84,12754879,40.06%
4128,2010-03-31,83.5(0.00 %),9880,0.83,71540,6,61660,5.17,12839069,40%
4129,2010-03-30,83.5(-1.18 %),-122600,-10.22,58130,4.84,180730,15.06,12848949,39.99%
4130,2010-03-29,84.5(1.81 %),-25940,-2.18,5150,0.43,31090,2.61,12726349,40.08%
4131,2010-03-26,83(-0.60 %),-80600,-6.68,23340,1.94,103940,8.62,12700409,40.1%
4132,2010-03-25,83.5(-1.76 %),146850,12.38,152420,12.85,5570,0.47,12619809,40.15%
4133,2010-03-24,85(2.41 %),185130,15.72,192130,16.31,7000,0.59,12766659,40.05%
4134,2010-03-23,83(-1.19 %),17960,1.5,17960,1.5,0,0,12951789,39.92%
4135,2010-03-22,84(-2.33 %),-45610,-3.83,10370,0.88,55980,4.72,12969749,39.91%
4138,2010-03-19,86(-0.58 %),105070,9.08,143620,12.4,38550,3.32,12924139,39.94%
4139,2010-03-18,86.5(2.37 %),2450,0.2,17500,1.49,15050,1.28,13029209,39.87%
4140,2010-03-17,84.5(0.60 %),105100,8.94,117130,9.96,12030,1.02,13031659,39.86%
4141,2010-03-16,84(-4.55 %),5860,0.5,10770,0.92,4910,0.42,13136759,39.79%
4142,2010-03-15,88(-1.12 %),-35650,-3.12,18430,1.63,54080,4.74,13142619,39.79%
4143,2010-03-12,89(0.00 %),67230,5.97,76360,6.78,9130,0.81,13106969,39.81%
4144,2010-03-11,89(1.14 %),24930,2.22,27660,2.46,2730,0.24,13174199,39.76%
4145,2010-03-10,88(4.76 %),10780,0.99,96470,8.32,85690,7.34,13199129,39.75%
4146,2010-03-09,84(1.82 %),-52140,-4.35,80580,6.72,132720,11.08,13209909,39.74%
4147,2010-03-08,82.5(0.61 %),38920,3.25,84110,6.97,45190,3.72,13157769,39.78%
4148,2010-03-05,82(-0.61 %),22120,1.82,105020,8.62,82900,6.8,13196689,39.75%
4149,2010-03-04,82.5(1.85 %),47020,3.89,127800,10.5,80780,6.61,13218809,39.73%
4150,2010-03-03,81(1.25 %),85880,6.94,121720,9.84,35840,2.9,13265829,39.7%
4151,2010-03-02,80(0.00 %),50910,4.07,123290,9.86,72380,5.79,13351709,39.64%
4152,2010-03-01,80(2.56 %),20820,1.67,32570,2.61,11750,0.94,13402619,39.6%
4153,2010-02-26,78(-3.11 %),-367300,-28.86,282930,22.21,650230,51.07,13423439,40.02%
4154,2010-02-25,80.5(0.00 %),-122460,-9.8,114990,9.27,237450,19.07,12447777,40.27%
4155,2010-02-24,80.5(0.00 %),-84120,-6.78,55850,4.49,139970,11.27,12325317,40.36%
4156,2010-02-23,80.5(-3.59 %),-19600,-1.59,30490,2.48,50090,4.06,12241197,40.42%
4157,2010-02-22,83.5(-0.60 %),32490,2.73,99490,8.36,67000,5.62,12221597,40.43%
4160,2010-02-12,84(0.60 %),95820,8.09,170110,14.33,74290,6.24,12254087,40.41%
4161,2010-02-11,83.5(1.83 %),40130,3.37,100630,8.36,60500,5,12349907,40.34%
4162,2010-02-10,82(3.14 %),46890,3.84,46890,3.84,0,0,12390037,40.31%
4163,2010-02-09,79.5(-4.22 %),-152510,-12.27,1110,0.09,153620,12.36,12436927,40.28%
4164,2010-02-08,83(2.47 %),-41670,-3.39,5680,0.47,47350,3.86,12284417,40.39%
4165,2010-02-05,81(-4.14 %),-54220,-4.38,69480,5.74,123700,10.12,12242747,40.42%
4166,2010-02-04,84.5(0.00 %),78360,6.59,131730,11.08,53370,4.49,12188527,40.46%
4167,2010-02-03,84.5(4.32 %),274480,23.03,314580,26.36,40100,3.33,12266887,40.4%
4168,2010-02-02,81(3.85 %),136000,10.94,165710,13.31,29710,2.38,12541367,40.21%
4169,2010-02-01,78(1.30 %),54950,4.3,61950,4.84,7000,0.54,12677367,40.11%
4170,2010-01-29,77(-1.28 %),-31270,-2.41,7180,0.55,38450,2.97,12732317,40.07%
4171,2010-01-28,78(0.00 %),4000,0.31,4000,0.31,0,0,12701047,40.1%
4172,2010-01-27,78(-3.70 %),-95460,-7.5,8380,0.66,103840,8.16,12705047,40.09%
4173,2010-01-26,81(3.18 %),-16780,-1.35,4600,0.37,21380,1.72,12609587,40.16%
4174,2010-01-25,78.5(0.64 %),3140,0.25,6190,0.48,3050,0.24,12592807,40.17%
4175,2010-01-22,78(0.00 %),-19710,-1.52,24280,1.89,43990,3.41,12595947,40.17%
4176,2010-01-21,78(-1.27 %),-46600,-3.63,62710,4.89,109310,8.52,12576237,40.18%
4177,2010-01-20,79(1.94 %),74500,5.87,261232,20.72,186732,14.85,12529637,40.22%
4178,2010-01-19,77.5(1.97 %),57830,4.5,61080,4.75,3250,0.25,12604137,40.16%
4179,2010-01-18,76(-1.94 %),26000,1.99,31000,2.37,5000,0.38,12661967,40.12%
4182,2010-01-15,77.5(-1.90 %),-17410,-1.34,38250,3,55660,4.34,12687967,40.11%
4183,2010-01-14,79(0.64 %),32400,2.56,33300,2.63,900,0.07,12670557,40.12%
4184,2010-01-13,78.5(3.29 %),51200,3.89,64600,4.91,13400,1.02,12702957,40.09%
4185,2010-01-12,76(-1.94 %),47720,3.65,70680,5.42,22960,1.77,12754157,40.06%
4186,2010-01-11,77.5(-0.64 %),-5270,-0.38,27220,2.13,32490,2.5,12801877,40.03%
4187,2010-01-08,78(-3.11 %),26200,2.07,35290,2.81,9090,0.75,12796607,40.03%
4188,2010-01-07,80.5(-0.62 %),13250,1.06,27270,2.2,14020,1.14,12822807,40.01%
4189,2010-01-06,81(-1.82 %),15730,1.3,30360,2.5,14630,1.2,12836057,40%
4190,2010-01-05,82.5(0.00 %),72070,6.01,73830,6.16,1760,0.15,12851787,39.99%
4191,2010-01-04,82.5(4.43 %),-7720,-0.64,47280,3.84,55000,4.48,12923857,39.94%
4192,2009-12-31,79(1.28 %),-14070,-1.09,50800,4,64870,5.08,12916137,39.95%
4193,2009-12-30,78(1.30 %),11870,0.92,22370,1.73,10500,0.81,12902067,39.96%
4194,2009-12-29,77(-2.53 %),48120,3.73,57420,4.46,9300,0.73,12913937,39.95%
4195,2009-12-28,79(-2.47 %),135020,10.93,178440,14.43,43420,3.5,12962057,39.91%
4196,2009-12-25,81(2.53 %),19750,1.58,40720,3.28,20970,1.7,13097077,39.82%
4197,2009-12-24,79(2.60 %),61060,4.71,97690,7.57,36630,2.86,13116827,39.8%
4198,2009-12-23,77(4.76 %),-9450,-0.73,67840,5.21,77290,5.94,13177887,39.76%
4199,2009-12-22,73.5(5.00 %),-50970,-3.75,32970,2.42,83940,6.17,13168437,39.77%
4200,2009-12-21,70(4.48 %),-32330,-2.26,2400,0.17,34730,2.43,13117467,39.8%
4201,2009-12-18,67(-4.29 %),-359970,-24.89,98130,6.84,458100,31.74,13085137,39.83%
4204,2009-12-17,70(-2.78 %),-116550,-8.08,46180,3.21,162730,11.29,12725167,40.08%
4205,2009-12-16,72(-3.36 %),-7950,-0.52,95940,7.02,103890,7.55,12608617,40.16%
4206,2009-12-15,74.5(0.68 %),28850,2.14,44100,3.27,15250,1.13,12600667,40.17%
4207,2009-12-14,74(4.96 %),19400,1.43,22500,1.65,3100,0.23,12629517,40.15%
4208,2009-12-11,72(-1.37 %),103890,7.44,104810,7.5,920,0.07,12648917,40.13%
4209,2009-12-10,73(-0.68 %),-60880,-4.46,61050,4.48,121930,8.94,12752807,40.06%
4210,2009-12-09,73.5(-3.92 %),26330,1.89,91450,6.68,65120,4.79,12691927,40.1%
4211,2009-12-08,76.5(-1.29 %),-880,-0.06,36550,2.8,37430,2.86,12718257,40.08%
4212,2009-12-07,77.5(1.97 %),9360,0.75,59480,4.59,50120,3.84,12717377,40.08%
4213,2009-12-04,76(0.00 %),-51860,-3.92,122150,9.35,174010,13.27,12726737,40.08%
4214,2009-12-03,76(-2.56 %),-132640,-10.08,68600,5.27,201240,15.35,12674877,40.11%
4215,2009-12-02,78(-1.89 %),-7160,-0.57,11410,0.89,18570,1.46,12542237,40.21%
4216,2009-12-01,79.5(0.00 %),8920,0.71,19600,1.57,10680,0.86,12535077,40.21%
4217,2009-11-30,79.5(4.61 %),72530,5.71,77530,6.1,5000,0.39,12543997,40.21%
4218,2009-11-27,76(4.83 %),177220,12.86,196910,14.22,19690,1.36,12616527,40.16%
4219,2009-11-26,72.5(-4.61 %),116360,8.43,155060,11.24,38700,2.81,12793747,40.03%
4220,2009-11-25,76(-5.00 %),-1450,-0.02,85440,6.6,86890,6.62,12910107,39.95%
4221,2009-11-24,80(-2.44 %),29770,2.4,30420,2.45,650,0.05,12908657,40.04%
4222,2009-11-23,82(-2.38 %),-61530,-5.01,11350,0.92,72880,5.93,12938427,40.02%
4223,2009-11-20,84(0.00 %),3170,0.26,45300,3.76,42130,3.5,12876897,40.06%
4226,2009-11-19,84(1.20 %),59130,4.95,83470,6.98,24340,2.03,12880067,40.06%
4227,2009-11-18,83(0.61 %),116460,9.67,157240,13.05,40780,3.38,12939197,40.02%
4228,2009-11-17,82.5(0.61 %),115640,9.54,130700,10.79,15060,1.24,13055657,39.94%
4229,2009-11-16,82(-2.38 %),220600,18.34,236730,19.68,16130,1.35,13171297,39.85%
4230,2009-11-13,84(0.00 %),-26360,-2.17,52830,4.38,79190,6.55,13391897,39.7%
4231,2009-11-12,84(2.44 %),142380,11.9,143030,11.95,650,0.05,13365537,39.72%
4232,2009-11-11,82(2.50 %),118150,9.58,118150,9.58,0,0,13507917,39.62%
4233,2009-11-10,80(-1.84 %),32890,2.66,38680,3.14,5790,0.47,13626067,39.54%
4234,2009-11-09,81.5(-0.61 %),36580,3,43180,3.55,6600,0.54,13658957,39.52%
4235,2009-11-06,82(-2.96 %),-10720,-0.86,23360,1.97,34080,2.83,13695537,39.49%
4236,2009-11-05,84.5(3.05 %),39340,3.3,54600,4.58,15260,1.28,13684817,39.5%
4237,2009-11-04,82(1.23 %),70210,5.76,144930,11.86,74720,6.1,13724157,39.47%
4238,2009-11-03,81(-1.22 %),10410,0.85,13210,1.08,2800,0.23,13794367,39.42%
4239,2009-11-02,82(-4.65 %),-48720,-4,114470,9.43,163190,13.43,13804777,39.41%
4240,2009-10-30,86(1.18 %),-7740,-0.63,58300,5.01,66040,5.64,13756057,39.45%
4241,2009-10-29,85(-2.86 %),25070,2.08,87210,7.36,62140,5.28,13748317,39.45%
4242,2009-10-28,87.5(-0.57 %),7070,0.62,31120,2.73,24050,2.11,13773387,39.44%
4243,2009-10-27,88(-1.12 %),79970,7.01,130850,11.49,50880,4.47,13780457,39.43%
4244,2009-10-26,89(-0.56 %),171190,15.21,206890,18.39,35700,3.18,13860427,39.38%
4245,2009-10-23,89.5(-1.10 %),30460,2.76,37540,3.4,7080,0.65,14031617,39.26%
4248,2009-10-22,90.5(1.69 %),7670,0.68,61350,5.48,53680,4.8,14062077,39.24%
4249,2009-10-21,89(-1.66 %),85760,7.67,116800,10.46,31040,2.79,14069747,39.23%
4250,2009-10-20,90.5(1.69 %),41030,3.72,46610,4.23,5580,0.51,14155507,39.17%
4251,2009-10-19,89(-2.73 %),41250,3.71,111260,10.04,70010,6.33,14196537,39.14%
4252,2009-10-16,91.5(-1.61 %),63570,5.92,166170,15.4,102600,9.48,13796857,39.42%
4253,2009-10-15,93(4.49 %),65610,6.19,189770,17.49,124160,11.3,14301357,39.07%
4254,2009-10-14,89(1.71 %),60000,5.3,155050,13.64,95050,8.33,14366967,39.02%
4255,2009-10-13,87.5(0.00 %),114090,9.97,214930,18.79,100840,8.82,14426967,38.98%
4256,2009-10-12,87.5(1.16 %),-20630,-1.8,91690,8.03,112320,9.83,14541057,38.9%
4257,2009-10-09,86.5(0.00 %),155620,13.48,290930,25.21,135310,11.73,14520427,38.92%
4258,2009-10-08,86.5(0.00 %),-63880,-5.5,38910,3.36,102790,8.87,14676047,38.81%
4259,2009-10-07,86.5(4.22 %),-3270,-0.29,80520,6.91,83790,7.2,14612167,38.85%
4260,2009-10-06,83(0.61 %),80440,6.7,167210,13.92,86770,7.22,14608897,38.86%
4261,2009-10-05,82.5(0.00 %),5100,0.4,295050,24.27,289950,23.88,14689337,38.8%
4262,2009-10-02,82.5(-2.94 %),-28150,-2.21,267120,21.94,295270,24.15,14694437,38.8%
4263,2009-10-01,85(-1.73 %),-26350,-2.28,340250,29.18,366600,31.46,14666287,38.82%
4264,2009-09-30,86.5(0.00 %),-209670,-18.12,506340,43.84,716010,61.96,14639937,38.84%
4265,2009-09-29,86.5(-0.57 %),-97090,-8.53,381300,33,478390,41.53,14430267,38.98%
4266,2009-09-28,87(0.00 %),0,0,0,0,0,0,14015247,41.75%
4267,2009-09-25,87(0.00 %),0,0,0,0,0,0,13838127,41.84%
4270,2009-09-24,87(-1.14 %),-7140,-0.62,136650,11.91,143790,12.53,13838127,39.39%
4271,2009-09-23,88(-1.12 %),-81700,-7.25,169610,15.08,251310,22.33,13830987,39.4%
4272,2009-09-22,89(-1.11 %),11970,1.09,88250,7.86,76280,6.77,13749287,39.45%
4273,2009-09-21,90(0.00 %),56410,5.09,78350,7.07,21940,1.98,13761257,39.45%
4274,2009-09-18,90(0.00 %),154420,13.86,281970,25.22,127550,11.36,13817667,39.41%
4275,2009-09-17,90(3.45 %),585300,51.58,620400,54.66,35100,3.08,13972087,39.3%
4276,2009-09-16,87(-3.33 %),165470,14.45,230250,20.12,64780,5.67,14557387,38.89%
4277,2009-09-15,90(2.27 %),-143390,-12.83,46040,4.11,189430,16.94,14722857,38.78%
4278,2009-09-14,88(4.76 %),575350,50.45,619600,54.32,44250,3.88,14579467,38.88%
4279,2009-09-11,84(-0.59 %),318610,26.98,321440,27.22,2830,0.24,15154817,38.48%
4280,2009-09-10,84.5(0.60 %),208840,17.49,217490,18.21,8650,0.72,15473427,38.26%
4281,2009-09-09,84(1.20 %),111240,9.31,111240,9.31,0,0,15682267,38.11%
4282,2009-09-08,83(1.22 %),53380,4.42,59880,4.96,6500,0.54,15793507,38.03%
4283,2009-09-07,82(-2.38 %),13140,1.13,93230,7.57,80090,6.44,15846887,38%
4284,2009-09-04,84(-1.75 %),348700,29.55,367480,31.13,18780,1.58,15860027,37.99%
4285,2009-09-03,85.5(-2.29 %),240670,20.69,343300,29.45,102630,8.76,16208727,37.75%
4286,2009-09-01,87.5(-1.69 %),-19280,-1.7,177610,15.55,196890,17.25,16449397,37.58%
4287,2009-08-31,89(2.30 %),87920,7.81,123770,10.96,35850,3.15,16430117,37.59%
4288,2009-08-28,87(1.16 %),100220,8.66,100530,8.69,310,0.03,16518037,37.53%
