Ngày,Thay đổi,KL giao dịch ròng,GT giao dịch ròng,KL mua,GT mua,KL bán,GT bán,Room còn lại,Đang sở hữu
2016-03-09,28.5(-1.38 %),-454400,-13.26,930390,26.91,1384790,40.17,78795243,38.25%
2016-03-08,28.9(3.96 %),-1124540,-32.4,1277180,36.53,2401720,68.93,79435633,38.16%
2016-03-07,27.8(1.09 %),-156960,-4.44,429360,11.99,586320,16.42,80393513,38.03%
2016-03-04,27.5(1.85 %),89300,2.46,179300,4.91,90000,2.46,80464833,38.02%
2016-03-03,27(-0.74 %),-204100,-5.52,115200,3.15,319300,8.66,80316683,38.04%
2016-03-02,27.2(-0.73 %),-314940,-8.55,43100,1.18,358040,9.72,80379333,38.03%
2016-03-01,27.4(-1.79 %),-295290,-8.14,32160,0.9,327450,9.04,80417433,38.03%
2016-02-29,27.9(-1.76 %),-40550,-1.14,12000,0.34,52550,1.48,80419863,38.03%
2016-02-26,28.4(4.03 %),210140,5.85,215140,5.99,5000,0.14,80257973,38.05%
2016-02-25,27.3(0.37 %),60670,1.66,90400,2.48,29730,0.81,80463273,38.02%
2016-02-24,27.2(0.00 %),-148830,-4.03,58060,1.57,206890,5.6,80426353,38.03%
2016-02-23,27.2(0.00 %),73160,2,83000,2.28,9840,0.27,80120313,38.07%
2016-02-22,27.2(0.74 %),89110,2.45,216430,5.91,127320,3.46,80172963,38.06%
2016-02-19,27(0.75 %),-86060,-2.31,245040,6.6,331100,8.91,80126597,38.07%
2016-02-18,26.8(0.37 %),84680,2.29,115030,3.1,30350,0.81,80139137,38.07%
2016-02-17,26.7(0.00 %),-133030,-3.54,129760,3.46,262790,7.01,79634977,38.14%
2016-02-16,26.7(1.14 %),-85680,-2.29,146820,3.91,232500,6.2,79764737,38.12%
2016-02-15,26.4(-2.22 %),-453190,-11.96,166000,4.38,619190,16.34,79909357,38.1%
2016-02-05,27(0.00 %),65350,1.77,65350,1.77,0,0,79065807,38.21%
2016-02-04,27(0.75 %),63300,1.71,65500,1.77,2200,0.06,79057237,38.21%
2016-02-03,26.8(0.00 %),-812560,-21.61,196990,5.23,1009550,26.84,78804507,38.25%
2016-02-02,26.8(0.37 %),-31880,-0.85,42040,1.12,73920,1.97,79001157,38.22%
2016-02-01,26.7(-2.91 %),-194730,-5.23,123500,3.4,318230,8.63,78710277,38.26%
2016-01-29,27.5(3.77 %),468890,12.73,469230,12.74,340,0.01,78370257,38.31%
2016-01-28,26.5(-1.12 %),-155260,-4.15,177660,4.73,332920,8.88,78704557,38.26%
2016-01-27,26.8(1.52 %),428450,11.5,891970,23.94,463520,12.44,78657217,38.27%
2016-01-26,26.4(-2.94 %),164030,4.35,298960,7.95,134930,3.61,77801217,38.39%
2016-01-25,27.2(6.25 %),-123050,-3.34,101950,2.7,225000,6.04,77953337,38.36%
2016-01-22,25.6(0.39 %),-838760,-21.42,909210,23.28,1747970,44.7,76072377,38.62%
2016-01-21,25.5(1.19 %),-769620,-19.48,894510,22.62,1664130,42.1,75265237,38.73%
2016-01-20,25.2(0.00 %),-1020820,-25.64,449730,11.27,1470550,36.91,74063947,38.9%
2016-01-19,25.2(1.61 %),-1613650,-40.56,102700,2.58,1716350,43.14,73334187,38.99%
2016-01-18,24.8(-2.75 %),-1269300,-31.23,166500,4.11,1435800,35.34,72638217,39.09%
2016-01-15,25.5(-3.77 %),-503560,-13,331000,8.68,834560,21.67,72339117,39.13%
2016-01-14,26.5(-3.64 %),-646020,-17.19,152650,4.12,798670,21.31,72592412,39.1%
2016-01-13,27.5(-1.79 %),-223380,-6.19,242220,6.71,465600,12.89,72472542,39.11%
2016-01-12,28(1.08 %),-37640,-1.05,40060,1.12,77700,2.16,72588832,39.1%
2016-01-11,27.7(0.00 %),-91160,-2.53,223360,6.18,314520,8.71,72215292,39.15%
2016-01-08,27.7(-1.77 %),59650,1.65,249270,6.91,189620,5.26,72088532,39.16%
2016-01-07,28.2(-2.76 %),-333410,-9.46,140190,3.97,473600,13.44,72036632,39.17%
2016-01-06,29(1.75 %),-75380,-2.16,474430,13.61,549810,15.77,71894442,39.19%
2016-01-05,28.5(-1.04 %),-237480,-6.79,0,0,237480,6.79,71882122,39.19%
2016-01-04,28.8(-1.37 %),-62980,-1.82,26420,0.77,89400,2.6,71705942,39.22%
2015-12-31,29.2(-0.34 %),-82280,-2.39,50700,1.48,132980,3.86,71425462,39.26%
2015-12-30,29.3(1.38 %),-242560,-7.09,2500,0.07,245060,7.16,71475852,39.25%
2015-12-29,28.9(0.00 %),-176080,-5.08,100,0,176180,5.08,71369353,39.26%
2015-12-28,28.9(-2.03 %),-306500,-8.95,400,0.01,306900,8.96,71009333,39.31%
2015-12-25,29.5(0.00 %),106950,3.15,107260,3.16,310,0.01,70776943,39.34%
2015-12-24,29.5(0.00 %),-108990,-3.22,0,0,108990,3.22,70689993,39.36%
2015-12-23,29.5(-0.67 %),-334520,-9.87,25600,0.76,360120,10.63,65295283,40.09%
2015-12-22,29.7(-1.00 %),-232290,-6.91,500,0.01,232790,6.92,64974253,40.14%
2015-12-21,30(-1.32 %),66550,2.01,260760,7.82,194210,5.82,64731913,40.17%
2015-12-18,30.4(0.00 %),3302960,100.47,8697670,264.59,5394710,164.13,64353233,40.22%
2015-12-17,30.4(-0.33 %),-266720,-8.12,79910,2.42,346630,10.55,72800453,39.07%
2015-12-16,30.5(-0.33 %),56750,1.72,2210470,67.53,2153720,65.82,72431190,39.12%
2015-12-15,30.6(0.00 %),-28150,-0.86,1611290,49.38,1639440,50.24,72481185,39.11%
2015-12-14,30.6(2.68 %),11660,0.35,539110,16.55,527450,16.19,72839585,39.06%
2015-12-11,29.8(1.36 %),-446560,-13.24,2610,0.08,449170,13.32,72822071,39.06%
2015-12-10,29.4(-1.34 %),-247490,-7.31,2100,0.06,249590,7.37,72656551,39.09%
2015-12-09,29.8(-1.65 %),-252890,-7.59,0,0,252890,7.59,72372381,39.13%
2015-12-08,30.3(1.34 %),-214110,-6.44,65500,1.96,279610,8.4,72222381,39.15%
2015-12-07,29.9(-1.32 %),-131760,-3.96,36370,1.09,168130,5.05,72070941,39.17%
2015-12-04,30.3(-0.98 %),-157150,-4.77,129120,3.9,286270,8.67,71621741,39.23%
2015-12-03,30.6(0.00 %),22210,0.68,272210,8.36,250000,7.67,71509411,39.24%
2015-12-02,30.6(0.99 %),85760,2.63,302700,9.26,216940,6.63,71321221,39.27%
2015-12-01,30.3(-0.66 %),-485570,-14.8,0,0,485570,14.8,71527011,39.24%
2015-11-30,30.5(-2.56 %),-65050,-1.99,176400,5.39,241450,7.38,71122171,39.3%
2015-11-27,31.3(-1.26 %),451100,14.34,811500,25.77,360400,11.43,71188401,39.29%
2015-11-26,31.7(1.93 %),436270,13.81,533180,16.89,96910,3.09,71639501,39.23%
2015-11-25,31.1(3.32 %),74750,2.27,479590,14.69,404840,12.42,72172681,39.15%
2015-11-24,30.1(-0.33 %),-119580,-3.63,598110,18.1,717690,21.73,72552271,39.1%
2015-11-23,30.2(1.00 %),138580,4.17,391460,11.8,252880,7.64,72305218,39.14%
2015-11-20,29.9(0.34 %),297760,8.92,297760,8.92,0,0,72443798,39.12%
2015-11-19,29.8(-1.00 %),-99900,-2.99,100,0,100000,2.99,72741558,39.08%
2015-11-18,30.1(-0.33 %),185210,5.59,231110,6.98,45900,1.39,72641658,39.09%
2015-11-17,30.2(2.03 %),-174410,-5.28,310000,9.38,484410,14.66,72826868,39.06%
2015-11-16,29.6(-1.66 %),-552330,-16.39,105750,3.14,658080,19.53,72652458,39.09%
2015-11-13,30.1(0.00 %),-234530,-7.05,215000,6.45,449530,13.5,72100128,39.16%
2015-11-12,30.1(-0.66 %),-593290,-17.82,12020,0.36,605310,18.18,71865598,39.2%
2015-11-11,30.3(-0.66 %),-119420,-3.64,51000,1.55,170420,5.19,71272308,39.28%
2015-11-10,30.5(-0.65 %),7800,0.24,31100,0.95,23300,0.71,71152888,39.29%
2015-11-09,30.7(-0.97 %),-9510,-0.3,51000,1.57,60510,1.87,71160688,39.29%
2015-11-06,31(0.00 %),-38460,-1.19,40,0,38500,1.2,71151178,39.29%
2015-11-05,31(-0.32 %),-23200,-0.72,6800,0.21,30000,0.93,71112718,39.3%
2015-11-04,31.1(-1.27 %),-667330,-20.83,109080,3.43,776410,24.26,71089518,39.3%
2015-11-03,31.5(0.96 %),-8730,-0.27,4000,0.12,12730,0.4,70422188,39.39%
2015-11-02,31.2(-0.95 %),94000,2.94,94000,2.94,0,0,70413458,39.39%
2015-10-30,31.5(0.00 %),131990,4.15,330850,10.42,198860,6.27,70175068,39.43%
2015-10-29,31.5(0.32 %),-50310,-1.59,123600,3.89,173910,5.48,70307058,39.41%
2015-10-28,31.4(-0.95 %),-268770,-8.49,56490,1.79,325260,10.28,70256748,39.41%
2015-10-27,31.7(-0.63 %),34500,1.09,64550,2.05,30050,0.96,69987978,39.45%
2015-10-26,31.9(0.31 %),-54290,-1.72,130230,4.19,184520,5.91,70022478,39.45%
2015-10-23,31.8(1.27 %),332350,10.58,362550,11.54,30200,0.96,69968188,39.45%
2015-10-22,31.4(0.64 %),135700,4.26,137950,4.33,2250,0.07,70300538,39.41%
2015-10-21,31.2(-0.64 %),24330,0.76,153440,4.82,129110,4.06,70436238,39.39%
2015-10-20,31.4(-1.88 %),-539370,-17.03,203500,6.43,742870,23.46,70460568,39.39%
2015-10-19,32(0.00 %),353110,11.26,610560,19.49,257450,8.23,69921198,39.46%
2015-10-16,32(-0.93 %),-251380,-8.12,418860,13.59,670240,21.7,70274308,39.41%
2015-10-15,32.3(0.00 %),32350,1,212460,6.88,180110,5.88,70022928,39.45%
2015-10-14,32.3(-0.31 %),-323660,-10.48,67710,2.2,391370,12.68,70055278,39.44%
2015-10-13,32.4(-1.22 %),7000,0.23,18500,0.6,11500,0.37,69731618,39.49%
2015-10-12,32.8(1.23 %),300100,9.83,320100,10.48,20000,0.65,69738618,39.49%
2015-10-09,32.4(0.62 %),434860,14.1,445060,14.43,10200,0.33,70038718,39.44%
2015-10-08,32.2(2.22 %),-15170,-0.41,349750,11.18,364920,11.6,70473578,39.38%
